latitude,longitude,label
-34.9753793,-58.3807288,p
-34.8854021,-58.3812772,p
-34.861032799999997,-58.3931191,p
-34.828623200000003,-58.393334199999998,p
-34.828151699999999,-58.386547100000001,p
-34.827690099999998,-58.413402599999998,p
-34.820613299999998,-58.425611600000003,p
-34.8141423,-58.423269300000001,p
