latitude,longitude,label
-34.5947222,-58.375833299999996,p
-34.5945556,-58.3722639,p
-34.5944444,-58.375,p
-34.590704500000001,-58.373963500000002,p
-34.587749500000001,-58.374883500000003,p
-34.585040999999997,-58.371585899999999,p
