latitude,longitude,label
-34.6040268,-58.410476699999997,p
-34.603966399999997,-58.411007599999998,p
-34.60295,-58.411349999999999,p
-34.602935799999997,-58.406292000000001,p
-34.600000000000001,-58.4166667,p
-34.597291599999998,-58.415845500000003,p
-34.590613300000001,-58.412608300000002,p
