latitude,longitude,label
-34.633333299999997,-58.4166667,p
-34.6323662,-58.425529500000003,p
-34.626317299999997,-58.413579499999997,p
-34.624198900000003,-58.413635300000003,p
-34.619305099999998,-58.426341600000001,p
-34.615817999999997,-58.422244999999997,p
-34.613666500000001,-58.417297400000002,p
-34.605426799999996,-58.432613400000001,p
